Nové dějiny české literatury : již vyšel první díl - Starší česká literatura.,,,1959,"['Hrabák, Josef,', 'Mukařovský, Jan,']",['literární historie'],"['anotace', 'zprávy']"
Nad prvními českými soudničkami : k 75. výročí smrti Františka Šimečka /,,,1952,"['Šimeček, František,']","['žurnalistika', 'žurnalistika']",['studie']
nová sbírka veršů pro děti /,,,1952,"['Svoboda, Jiří Václav,']",['česká poezie'],['recenze']
Povídky Karla Legera.,,,1959,"['Leger, Karel,']","['česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
Světoběžníci a robinsoni : autorova poznámka k románu /,,,1959,[],"['česká próza', 'česká próza']",['komentáře']
Dosud neotištěná Nerudova povídka /,,,1952,"['Neruda, Jan,', 'Hron, B.', 'Zarda, Karel,']","['česká povídka', 'česká povídka']",['články']
Pod železným stropem.,,,1959,"['Březovský, Bohuslav,']",['česká próza'],"['anotace', 'zprávy']"
Já se tam vrátím... /,,,1959,"['Halas, František,']",['česká poezie'],"['anotace', 'zprávy']"
"Karel Nový, Plamen a vítr.",,,1959,"['Nový, Karel,']",['česká próza'],"['anotace', 'zprávy']"
Soupis bibliografií novin a časopisů /,,,1959,"['Malec, Karel,']","['bibliografie', 'bibliografie', 'bibliografie']","['anotace', 'zprávy']"
Jaroslav Bednář se dožívá 70 let.,,,1959,"['Bednář, Jaroslav,']","['česká poezie', 'česká poezie']","['anotace', 'zprávy']"
Bdít a doufat /,,,1952,"['Hugo, Victor,', 'Čenkov, Emanuel,']","['francouzští spisovatelé', 'francouzští spisovatelé']",['články']
Proč filmovat Měsíc nad řekou /,,,1952,"['Krška, Václav,', 'Šrámek, Fráňa,']","['filmy', 'filmy']",['úvahy']
Z literárního soukromí.,,,1959,"['Světlá, Karolina,']","['česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
Chystáme výstavu N. V. Gogola /,,,1952,"['Gogol‘, Nikolaj Vasil‘jevič,']","['ruští spisovatelé', 'ruští spisovatelé']",['články']
"Znovu ""Dívčí pole"".",,,1959,"['Kříž, Ivan,']","['česká próza', 'česká próza']","['komentáře', 'úryvky', 'anotace', 'zprávy']"
"Gorkovský, gorkiovský, gorkijovský /",,,1952,"['Gor‘kij, Maksim,']","['ruští spisovatelé', 'ruští spisovatelé']",['úvahy']
Dvakrát Neruda /,,,1959,"['Neruda, Jan,']","['česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
Poselství Marie Pujmanové životu /,,,1959,"['Pujmanová, Marie,']",['česká próza'],"['stati', 'zprávy']"
Matyáš Murko /,,,1952,"['Murko, Matija,']","['slovinští spisovatelé', 'slovinští spisovatelé']",['nekrology']
Městečko /,,,1959,[],['česká poezie'],"['úryvky', 'poezie', 'anotace', 'zprávy']"
Mezi proudy /,,,1959,"['Jirásek, Alois,']","['česká próza', 'česká próza']","['anotace', 'zprávy']"
Básně Jaroslava Bednáře /,,,1959,[],"['česká poezie', 'česká poezie']","['úryvky', 'poezie', 'anotace', 'zprávy']"
Vítězslav Nezval málo známý /,,,1960,[],"['básníci', 'básníci', 'básníci']",['projevy']
Neumannova Sonata horizontálního života /,,,1959,"['Neumann, Stanislav Kostka,']","['čeští spisovatelé', 'čeští spisovatelé']","['úryvky', 'stati', 'zprávy']"
Ať to klape /,,,1959,"['Fait, Jan,']","['česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
Tři romány Jarmily Glazarové /,,,1959,"['Glazarová, Jarmila,']",['česká próza'],"['úryvky', 'stati', 'doslovy', 'zprávy']"
"E. E. Kisch, Americký ráj /",,,1959,"['Kisch, Egon Erwin,']","['německá próza', 'německá próza', 'německá próza']","['anotace', 'zprávy']"
Dobré dílo /,,,1960,"['Procházka, Jan,', 'Klíma, Ivan,', 'Přibský, Vladimír,', 'Smetanová, Jindřiška,']","['česká próza', 'česká próza', 'česká próza']",['recenze']
Fejetony Vítězslava Hálka /,,,1959,"['Hálek, Vítězslav,']","['česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
"Karel Nový, Zahořklé úsměvy /",,,1959,"['Nový, Karel,']","['česká próza', 'česká próza']","['úryvky', 'stati', 'doslovy']"
"František Kubka, Na vlastní oči.",,,1959,"['Kubka, František,']","['česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
"Čestmír Vejdělek, Duhu pro můj den.",,,1959,"['Vejdělek, Čestmír,']",['česká próza'],"['anotace', 'zprávy']"
"František Gottlieb, Člověk není stěhovavý.",,,1959,"['Gottlieb, František,']",['česká próza'],"['anotace', 'zprávy']"
"Představuje se nový autor : Eduard Hončík, Třicet šest pod zemí.",,,1959,"['Hončík, Eduard,']","['česká próza', 'česká próza']","['anotace', 'zprávy']"
A opět Jirásek... /,,,1959,"['Jirásek, Alois,']","['česká próza', 'česká próza']","['anotace', 'zprávy']"
Barvitý obraz jihočeské vesnice.,,,1959,"['Holeček, Josef,']",['česká próza'],"['anotace', 'zprávy']"
Promarněné příležitosti /,,,1960,"['Krno, Miloš,', 'Štemr, Michal,', 'Fiš, Teodor,', 'Otradovicová, Jarmila,']","['česká próza', 'česká próza', 'česká próza']",['recenze']
"Čestmír Jeřábek, Alespoň ve snu /",,,1959,"['Jeřábek, Čestmír,', 'Němcová, Božena,']","['česká próza', 'česká próza']","['anotace', 'zprávy']"
Velká výročí /,,,1952,"['Hugo, Victor,', 'Gogol‘, Nikolaj Vasil‘jevič,']","['kulturní výročí', 'kulturní výročí']",['úvodníky']
Hluboké kořeny : k vydání Vlčkových Dějin české literatury /,,,1952,"['Vlček, Jaroslav,', 'Novák, Arne,']",['dějiny české literatury'],['recenze']
Dvojí setkání s básníky /,,,1952,"['Broniewski, Władysław,', 'Kuba,']","['polští básníci', 'polští básníci']",['články']
Rumunský lid oslavil svého klasika : jubileum velkého dramatika I. L. Caragiale /,,,1952,"['Caragiale, Ion Luca,']","['rumunští spisovatelé', 'rumunští spisovatelé']",['medailony']
Gogol na našem jevišti /,,,1952,"['Gogol‘, Nikolaj Vasil‘jevič,']","['ruští dramatici', 'ruští dramatici', 'ruští dramatici']",['studie']
O prvním pobytu N. V. Gogola u nás /,,,1952,"['Gogol‘, Nikolaj Vasil‘jevič,']",['ruští spisovatelé'],['stati']
Projíždíš novým Polskem /,,,1952,"['Konrád, Karel,']","['česká próza', 'česká próza']",['recenze']
Básník pravdy a pokroku /,,,1952,"['Gogol‘, Nikolaj Vasil‘jevič,']","['ruští spisovatelé', 'ruští spisovatelé']",['projevy']
Ščipačov a Lugovskoj /,,,1960,"['Ščipačev, Stepan Petrovič,', 'Lugovskoj, Vladimir Aleksandrovič,', 'Fikar, Ladislav,', 'Šotola, Jiří,']","['ruská poezie', 'ruská poezie', 'ruská poezie']",['recenze']
Ke zdrojům epické tvorby /,,,1960,"['Jech, Jaromír,']","['lidová slovesnost', 'lidová slovesnost', 'lidová slovesnost', 'lidová slovesnost']",['recenze']
Iljovi Bartovi k padesátinám /,,,1960,"['Bart, Ilja,']","['výročí', 'výročí', 'výročí']",['blahopřání']
[Až pochopíme nekonečné bohatství básnictví...] /,,,1960,[],"['poezie', 'poezie']",['glosy']
Ještě k Petru Křičkovi /,,,1960,"['Křička, Petr,']","['interpretace uměleckého díla', 'interpretace uměleckého díla']",['polemiky']
Více rozumu! /,,,1960,"['Říha, Bohumil,', 'Fuka, Vladimír,']","['nakladatelství a vydavatelství', 'nakladatelství a vydavatelství', 'nakladatelství a vydavatelství']",['poznámky']
Život je veliký dar /,,,1959,[],['česká poezie'],"['úryvky', 'poezie', 'anotace', 'zprávy']"
"F. C. Weiskopf, Loučení.",,,1959,"['Weiskopf, Franz Carl,']","['německá próza', 'německá próza']","['anotace', 'zprávy']"
Lidové vyprávění z Kladska /,,,1959,"['Jech, Jaromír,']","['česká próza', 'česká próza', 'česká próza', 'česká próza']","['anotace', 'zprávy']"
Jaroslav R. Vávra padesátiletý /,,,1952,"['Vávra, Jaroslav Raimund,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Dvě jubilea Heleny Teigové.,,,1952,"['Teigová, Helena,']","['překladatelky', 'překladatelky', 'překladatelky']",['poznámky']
Cestou k spolupráci : rozhovor s básníkem Kubou pro Literární noviny /,,,1952,[],"['literární život', 'literární život']",['rozhovory']
Glosa polemická /,,,1960,"['Všetička, František,']","['učebnice vysokých škol', 'učebnice vysokých škol', 'učebnice vysokých škol']",['polemiky']
Dramaturgie je tvůrčí práce /,,,1960,"['Dietl, Jaroslav,', 'Kohout, Pavel,', 'Prachař, Ilja,', 'Aškenazy, Ludvík,']","['divadelní inscenace', 'divadelní inscenace']",['kritiky']
Kavárna na hlavní třídě /,,,1952,[],['česká próza'],['recenze']
Luisiana se probouzí /,,,1952,[],['česká próza'],['recenze']
Problémy kolem veselohry /,,,1960,"['Podskalský, Zdeněk,', 'Poledňák, Alois,']","['film', 'film', 'film']",['komentáře']
Malíř a básník pozemské tíže : (Nad soubornou výstavou díla Pravoslava Kotíka v pražském Mánesu) /,,,1960,"['Kotík, Pravoslav,']","['výtvarné umění', 'výtvarné umění', 'výtvarné umění']",['zprávy']
O povídkách Ludvíka Aškenázyho /,,,1952,"['Aškenazy, Ludvík,']","['publicistika (literatura)', 'publicistika (literatura)']",['studie']
Prostřed žití /,,,1954,[],"['čeští spisovatelé', 'čeští spisovatelé']","['biografické poznámky', 'úryvky', 'poezie']"
"O románě ""Žatva"" a jeho překladech /",,,1952,"['Machonin, Sergej,', 'Ptáčková-Macháčková, Olga,', ""Nikolajeva, Galina Jevgen'jevna,""]",['překlady do češtiny'],['studie']
"Z vděčnosti, úcty a lásky /",,,1952,"['Olbracht, Ivan,', 'Majerová, Marie,', 'Neumann, Stanislav Kostka,']","['výročí', 'výročí']",['úvahy']
Vzpomínka na Helenu Malířovou. /,,,1952,"['Malířová, Helena,']",['čeští spisovatelé'],['vzpomínky']
Stadióny jsou na Zemi! /,,,1960,"['Čapek, Karel,']","['fotbal', 'fotbal', 'fotbal']",['úvahy']
Ve stopách našich obrozeneckých loutkařů /,,,1952,"['Bartoš, Jaroslav,']","['loutkové divadlo', 'loutkové divadlo']",['recenze']
Předkové Egona Ervína Kische /,,,1954,"['Kisch, Egon Erwin,']","['literární historie', 'literární historie', 'literární historie', 'literární historie', 'literární historie']","['anotace', 'úryvky', 'studie']"
[Školometi čisté poezie...] /,,,1960,[],"['poezie', 'poezie']",['glosy']
"Několik poznámek k vydání antologie ""Česká poezie XIX. a XX. století"" /",,,1952,"['Buriánek, František,']",['česká poezie'],['recenze']
Palčivý problém : o překladech a překladatelích sovětské poesie /,,,1952,"['Kubišta, Luděk,', 'Tvardovskij, Aleksandr Trifonovič,']","['překlady do češtiny', 'překlady do češtiny']",['kritiky']
Čtení o Františku Gellnerovi : podle monografie Jaroslava Podroužka /,,,1954,"['Gellner, František,']","['česká próza', 'česká próza', 'česká próza', 'česká próza']","['zprávy', 'úryvky', 'biografické poznámky', 'biografické prózy']"
Den u St. K. Neumanna /,,,1960,"['Neumann, Stanislav Kostka,']","['umění a ideologie', 'umění a ideologie']",['vzpomínky']
Židovská vzdělanost v době přemyslovské.,,,1954,"['Kosmas,', 'Volavková, Hana,']","['dějiny', 'dějiny', 'dějiny']","['studie', 'úryvky']"
Příklad Ivana Olbrachta /,,,1952,"['Olbracht, Ivan,']","['publicistika', 'publicistika', 'publicistika']",['studie']
[Jednostranné volání po původní literatuře...] /,,,1960,[],"['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['glosy']
Na zázračném dvoře /,,,1954,[],['česká próza'],"['poznámky', 'úryvky']"
Svět Karla Poláčka /,,,1954,"['Poláček, Karel,']","['čeští spisovatelé', 'čeští spisovatelé']",['stati']
O české poesii v roce 1951 II /,,,1952,"['Hilčr, Jindřich,', 'Kraus, Arno,', 'Skála, Ivan,']","['česká poezie', 'česká poezie']","['studie', 'kritiky']"
Biebl a Wolker /,,,1952,"['Biebl, Konstantin,', 'Wolker, Jiří,']",['česká poezie'],['studie']
K otázkám periodizace literárních dějin /,,,1960,[],"['literární historie', 'literární historie', 'literární historie']",['teze']
Boj za polskou socialistickou kritiku /,,,1952,"['Kott, Jan,']","['polská literatura', 'polská literatura', 'polská literatura']",['stati']
"[Socialismus, kamaráde, vznikl z lidu pro lid...] /",,,1960,"['Marx, Karl,', 'Lenin, Vladimir Il‘jič,']",['socialismus'],['glosy']
Několik slov úvodem k vzpomínkám jubilanta /,,,1955,"['Feder, Richard,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['stati']
Jaroslav Vrchlický jako kritik soudobé společnosti /,,,1952,"['Vrchlický, Jaroslav,']","['česká poezie', 'česká poezie', 'česká poezie']",['studie']
Můj František Branislav /,,,1960,"['Branislav, František,', 'Nezval, Vítězslav,', 'Wolker, Jiří,', 'Biebl, Konstantin,']","['česká poezie', 'česká poezie', 'česká poezie']",['medailony']
Literární činnost v Terezíně : na základě dokumentů z archivu Státního židovského musea v Praze /,,,1955,"['Fleischmann, Karel,']","['česká poezie', 'česká poezie', 'česká poezie', 'česká poezie']","['studie', 'dokumenty']"
Lidické ovce v Terezíně : Ilsa Werbová /,,,1955,"['Webrová, Ilsa']","['poezie', 'poezie', 'poezie']","['poezie', 'biografické poznámky']"
K otázce anthologie české poesie a kulturního dědictví /,,,1952,"['Ivanov, Miroslav,']",['česká poezie'],['kritiky']
Několik slov k naší mladé poesii /,,,1952,[],['česká poezie'],['úvahy']
Náš milovaný Mikoláš Aleš /,,,1952,"['Aleš, Mikoláš,']","['výročí', 'výročí']",['medailony']
Pohled zpět za jubileem Antonína Macka /,,,1952,"['Macek, Antonín,']","['výročí', 'výročí']",['medailony']
"K filmu ""Haškovy povídky"" /",,,1952,"['Hašek, Jaroslav,']","['česká próza', 'česká próza']",['dokumenty']
"""Chudým dětem"" /",,,1952,"['Neruda, Jan,', 'Novák, Arne,']",['literární věda'],['zprávy']
Literární soutěž /,,,1952,[],['literární soutěže'],['zprávy']
"Za novou kritiku, za nové umění /",,,1952,"['Stejskal, Václav,', 'Dostál, Vladimír,', 'Stalin, Iosif Vissarionovič,']",['literární kritika'],['úvodníky']
Zemřel Knut Hamsun /,,,1952,"['Hamsun, Knut,']","['norští spisovatelé', 'norští spisovatelé']",['nekrology']
Deset let od smrti J. S. Machara /,,,1952,"['Machar, Josef Svatopluk,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Z málo známého života Petra Jilemnického /,,,1952,"['Jilemnický, Peter,']","['čeští spisovatelé', 'čeští spisovatelé']",['články']
Dr. Zd. Nedvědová o svém otci /,,,1952,"['Nejedlý, Zdeněk,']","['vědci', 'vědci']",['vzpomínky']
Nová setkání /,,,1952,"['Surov, Anatolij Aleksejevič,', 'Salzer, František,', 'Fridrichová, Věra,', 'Vejražka, Vítězslav,', 'Průcha, Jaroslav,', 'Plachý, Jiří,', 'Krulišová, Jarmila,']","['ruské drama', 'ruské drama', 'ruské drama']",['referáty']
Katyn očima pravdy /,,,1952,[],"['druhá světová válka (1939-1945)', 'druhá světová válka (1939-1945)', 'druhá světová válka (1939-1945)']",['vzpomínky']
Po prvé v divadle N. V. Gogola /,,,1952,"['Gogol‘, Nikolaj Vasil‘jevič,', 'Kadlec, Josef,']","['ruští spisovatelé', 'ruští spisovatelé']",['zprávy']
Za jasným cílem /,,,1952,"['Jirásek, Alois,']","['historický román', 'historický román']",['úvahy']
Fučík o mladých a starých /,,,1952,"['Šalda, F. X.', 'Fučík, Julius,']","['generační rozdíly', 'generační rozdíly']",['glosy']
Úsměvy Karla Poláčka /,,,1952,"['Poláček, Karel,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
"Bible, kniha židovského lidu /",,,1956,[],"['dějiny Bible', 'dějiny Bible', 'dějiny Bible']","['stati', 'úvahy']"
Sedmdesáté výročí smrti L. Komperta /,,,1956,"['Kompert, Leopold,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['stati']
Pokus o první obrázek /,,,1960,"['Mikulášek, Oldřich,', 'Holan, Vladimír,']","['česká poezie', 'česká poezie']",['úvahy']
Současníci o Mordechajovi Mayzlovi /,,,1957,"['Maisel, Mordechaj ben Šemuel', 'Jirásek, Alois,']","['židovské legendy', 'židovské legendy', 'židovské legendy', 'židovské legendy']",['články']
Jinoch Exodus /,,,1958,"['Orten, Jiří,', 'Kafka, Franz,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']","['studie', 'analýzy']"
Chvalořečení pražských židů vyšlé z pera kronikáře a nepříznivce židů Václava Hájka z Libočan /,,,1958,"['Hájek z Libočan, Václav,']","['kroniky', 'kroniky', 'kroniky', 'kroniky']","['studie', 'analýzy']"
"O spisovatelově ""vnitřní biografii"" /",,,1960,"['Měšťan, Antonín,', 'Tolstoj, Lev Nikolajevič,']","['spisovatelé', 'spisovatelé', 'spisovatelé', 'spisovatelé']",['eseje']
Smutkem ke štěstí /,,,1958,[],"['próza', 'próza', 'próza', 'próza']","['stati', 'úryvky', 'biografické poznámky']"
O poezii a veršování úvaha polemická /,,,1960,"['Blahynka, Milan,']","['literární žánry', 'literární žánry', 'literární žánry', 'literární žánry']",['polemiky']
Básník práce a spravedlnosti /,,,1960,"['Hora, Josef,']","['literární kritika', 'literární kritika', 'literární kritika']",['zprávy']
"V neznámém terénu života? : (Na okraj Křížovy ""Velké samoty"") /",,,1960,"['Kříž, Ivan,']","['česká próza', 'česká próza', 'česká próza']",['názory']
Glosa k akademickým dějinám literatury /,,,1960,"['Hrabák, Josef,', 'Vlček, Jaroslav,', 'Jakubec, Jan,', 'Daňhelka, Jiří,', 'Petrů, Eduard,', 'Pražák, Emil,', 'Svejkovský, František,', 'Škarka, Antonín,']","['dějiny české literatury', 'dějiny české literatury', 'dějiny české literatury']",['zprávy']
Obrázky z domova /,,,1960,"['Chmelová, Elena,', 'Petiška, Eduard,', 'Pludek, Alexej,', 'Santarová, Alena,']","['edice', 'edice', 'edice']",['recenze']
Němečtí dělníci o spisovatelovi Vašku Káňovi /,,,1952,"['Káňa, Vašek,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['články']
Do boje za rozvoj naší kultury! /,,,1952,[],"['kultura a ideologie', 'kultura a ideologie']",['stati']
Hřbitovní býlí /,,,1952,"['Lacina, Václav,']","['česká poezie', 'česká poezie']",['recenze']
Nedělitelnost kultury a práce /,,,1952,[],['kultura a politika'],['úvodníky']
O knize a čtenářích /,,,1952,"['Řezáč, Václav,']","['knihy', 'knihy', 'knihy', 'knihy']",['články']
Úspěchy nové české prózy v roce 1951 /,,,1952,[],['česká próza'],['studie']
Výročí českého indologa /,,,1952,"['Lesný, Vincenc,']","['indologové', 'indologové']",['medailony']
Zrcadlo ruské společnosti devadesátých let /,,,1952,"['Serafimovič, Aleksandr Serafimovič,', 'Bechyňová, Věnceslava,']","['ruská próza', 'ruská próza']",['recenze']
Jubileum básníka R. Bojka /,,,1952,"['Bojko, R.,']","['čeští básníci', 'čeští básníci']",['poznámky']
Za osobní skromnost a poctivost v práci /,,,1952,"['Kohout, Pavel,', 'Bič, Stanislav']","['literární kritika', 'literární kritika']",['diskuse']
K sedmdesátinám Emila Filly /,,,1952,"['Filla, Emil,']","['malíři', 'malíři']",['medailony']
Šedesát pět let Vojtěcha Martínka /,,,1952,"['Martínek, Vojtěch,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Obrázky ze semináře /,,,1952,"['Pomjalovskij, Nikolaj Gerasimovič,']",['ruská próza'],['recenze']
Ke kritice výtvarné kritiky /,,,1952,"['Hoffmeister, Adolf,']",['umělecká kritika'],['diskuse']
Blahopřání spisovatelů dr. Jaromíru Johnovi.,,,1952,"['John, Jaromír,']","['čeští spisovatelé', 'čeští spisovatelé']",['dopisy']
Káňův román Válkou narušení /,,,1952,"['Káňa, Vašek,']",['česká próza'],['recenze']
Dialekt a hovorová čeština v uměleckém jazyce /,,,1952,"['Stalin, Iosif Vissarionovič,']","['literární jazyk', 'literární jazyk', 'literární jazyk']",['studie']
Nová práce o Maximu Gorkém /,,,1952,"['Gor‘kij, Maksim,', 'Bačerikov, Ivan Petrovič']","['ruští spisovatelé', 'ruští spisovatelé']",['recenze']
Novoroční příběh z pražského ghetta doby josefinské /,,,1958,[],"['próza', 'próza', 'próza']","['stati', 'předmluvy']"
O hluchém hledači /,,,1959,"['Eisner, Pavel,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['nekrology']
Špere /,,,1959,[],"['próza', 'próza', 'próza']","['úryvky', 'prózy', 'poznámky']"
Můj bratr Jiří /,,,1959,"['Langer, Jiří,']","['česká próza', 'česká próza', 'česká próza', 'česká próza', 'česká próza', 'česká próza']","['vzpomínky', 'medailony', 'úryvky', 'prózy']"
Mythy a pověsti geneze /,,,1959,[],"['mýty', 'mýty', 'mýty']",['články']
Žraloci /,,,1960,[],['česká próza'],"['poznámky', 'úryvky', 'prózy']"
Hvězdy z nebe : divadlo v Terezíně /,,,1960,[],"['české drama', 'české drama', 'české drama', 'české drama']","['články', 'vzpomínky']"
Franz Werfel /,,,1960,"['Werfel, Franz,', 'Verdi, Giuseppe,']","['spisovatelé', 'spisovatelé']","['medailony', 'články']"
Prolog pod komínem /,,,1961,"['Čapek, Karel,', 'Čapek, Josef,', 'Jelínek, Zdeněk,']","['divadlo', 'divadlo', 'divadlo']",['stati']
Hanuš Fantl - neumlčený básník /,,,1962,"['Fantl, Hanuš,']","['čeští spisovatelé', 'čeští spisovatelé']","['stati', 'medailony']"
Božena Němcová a židovští spisovatelé : Marcus Teller a Leopold Weisel /,,,1962,"['Teller, Marek,', 'Weisel, Jiří Leopold,', 'Jirásek, Alois,']","['české spisovatelky', 'české spisovatelky', 'české spisovatelky', 'české spisovatelky', 'české spisovatelky']",['stati']
Věčný úsměv /,,,1962,[],"['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']","['poznámky', 'biografické příběhy']"
Z terezínských básní /,,,1963,[],"['české spisovatelky', 'české spisovatelky', 'české spisovatelky', 'české spisovatelky']",['poznámky']
"Bernard Kosiner, básník a filosof času /",,,1963,"['Kosiner, Bernard,']","['čeští spisovatelé', 'čeští spisovatelé']","['články', 'medailony']"
Profesor Markalous /,,,1952,"['John, Jaromír,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['medailony']
K sedmdesátým narozeninám Jaromíra Johna /,,,1952,"['John, Jaromír,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
A. V. Sokolov a my : k premiéře Přelomu /,,,1952,"['Lavrenev, Boris Andrejevič,', 'Sokolov, Aleksander Vasiljevič']","['ruské divadlo', 'ruské divadlo', 'ruské divadlo']",['články']
Zemřel spisovatel Jaromír John.,,,1952,"['John, Jaromír,']","['čeští spisovatelé', 'čeští spisovatelé']",['zprávy']
Překladatel Písně práce /,,,1952,"['Hlaváček, František Josef,']","['dělnické písně', 'dělnické písně', 'dělnické písně']",['vzpomínky']
Nad knihami : život v listech /,,,1952,"['Němcová, Božena,', 'Neruda, Jan,', 'Novotný, Miloslav,']","['čeští spisovatelé', 'čeští spisovatelé']",['články']
[Velcí spisovatelé pro děti...] /,,,1956,"['Sládek, Josef Václav,']","['dětská literatura', 'dětská literatura']",['poznámky']
Jasná píseň /,,,1956,"['Sládek, Josef Václav,']","['česká poezie', 'česká poezie']",['články']
Oprávnená spokojnosť? /,,,1956,"['Říha, Bohumil,', 'Horák, Jozef,']","['česká literatura', 'česká literatura', 'česká literatura']",['články']
Řezáčův odkaz mládeži /,,,1956,"['Řezáč, Václav,']","['česká próza', 'česká próza']",['články']
"O některých problémech románu pro dívky : nad knihou ""Mládí na křídlech"" Heleny Šmahelové /",,,1956,"['Šmahelová, Helena,']","['česká próza', 'česká próza']",['recenze']
Brannost umění /,,,1952,[],"['lidová poezie', 'lidová poezie', 'lidová poezie', 'lidová poezie']",['úvodníky']
Kresby Jiřího Trnky : projev na výstavě ilustrací /,,,1956,"['Trnka, Jiří,']","['dětská literatura', 'dětská literatura']",['projevy']
Knihy pro české a slovenské děti v Jugoslavii /,,,1956,[],"['dětská literatura', 'dětská literatura', 'dětská literatura', 'dětská literatura', 'dětská literatura']",['poznámky']
Předmájová slavnost /,,,1952,"['Majerová, Marie,', 'Nezval, Vítězslav,', 'Werich, Jan,']","['slavnosti', 'slavnosti']",['referáty']
Nezvalův příklad /,,,1956,"['Nezval, Vítězslav,']",['dětská literatura'],['poznámky']
... a jeden spisovatel /,,,1952,"['Renč, Václav,']","['čeští spisovatelé', 'čeští spisovatelé']",['glosy']
Eduard Štorch zemřel /,,,1956,"['Štorch, Eduard,']","['dětská literatura', 'dětská literatura']",['nekrology']
O třech proslulých pistolnících /,,,1956,"['Brdečka, Jiří,']","['literatura pro mládež', 'literatura pro mládež', 'literatura pro mládež', 'literatura pro mládež']",['recenze']
Soupis díla Aloise Jiráska /,,,1952,"['Jirásek, Alois,', 'Kunc, Jaroslav,']","['literární díla', 'literární díla']",['poznámky']
Olgy Waltrové Zlatá kachna /,,,1956,"['Waltrová, Olga,']","['literatura pro mládež', 'literatura pro mládež']",['recenze']
Humanistický bojovník pera Ernst Sommer /,,,1963,"['Sommer, Ernst,']","['německy psaná literatura (české země)', 'německy psaná literatura (české země)', 'německy psaná literatura (české země)', 'německy psaná literatura (české země)']",['články']
K máji : z pozůstalosti Hanuše Fantla /,,,1963,[],"['čeští spisovatelé', 'čeští spisovatelé']","['úryvky', 'poezie', 'biografické poznámky']"
Terezínské rekviem /,,,1963,[],"['česká próza', 'česká próza']","['úryvky', 'prózy', 'poznámky']"
Božena Němcová Berthold Auerbach Franz Kafka : o třech bojovnících pera za humanismus a lidskou důstojnost /,,,1963,"['Němcová, Božena,', 'Auerbach, Berthold,', 'Kafka, Franz,']","['česká próza', 'česká próza', 'česká próza', 'česká próza', 'česká próza']","['články', 'studie']"
Na novou cestu... /,,,1956,[],"['česká próza', 'česká próza', 'česká próza', 'česká próza']","['úvodníky', 'zprávy']"
[Mistr Kampanus].,,,1956,"['Winter, Zikmund,']","['česká próza', 'česká próza']",['zprávy']
Lidová poesie bojující /,,,1952,"['Bureš, Miloslav,']","['lidová poezie', 'lidová poezie', 'lidová poezie']",['recenze']
Pozdrav A. M. Píšovi k padesátinám /,,,1952,"['Píša, Antonín Matěj,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Plány za člověkem /,,,1952,"['John, Jaromír,']","['čeští spisovatelé', 'čeští spisovatelé']",['vzpomínky']
Povídka pro mého chlapce /,,,1952,"['Frejka, Jiří,']",['České květnové povstání (1945)'],['prózy']
Ukrajinský básník a revolucionář /,,,1952,"['Nevrlý, Mikuláš,', 'Franko, Ìvan,']","['ukrajinistika', 'ukrajinistika']",['recenze']
Exteriéry Anny proletářky na Starém městě /,,,1952,"['Olbracht, Ivan,', 'Steklý, Karel,']","['film a literatura', 'film a literatura']",['zprávy']
Neotřelý padesátník /,,,1952,"['Němec, František,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Zlomky epopeje /,,,1952,"['Mareš, Jan,']","['česká próza', 'česká próza']",['recenze']
A. M. Píša a divadlo /,,,1952,"['Píša, Antonín Matěj,']","['divadelní kritici', 'divadelní kritici']",['medailony']
V pokračování je síla : (k nové Lucerně v Národním divadle) /,,,1952,"['Jirásek, Alois,', 'Boháč, Ladislav,', 'Petrovická, Jiřina,', 'Krejča, Otomar,']","['české drama', 'české drama']",['referáty']
Pohřeb spisovatele Jaromíra Johna.,,,1952,"['John, Jaromír,']","['čeští spisovatelé', 'čeští spisovatelé']",['zprávy']
Poslání státních cen /,,,1952,[],['řády a vyznamenání'],['úvodníky']
