,title,author,author code,year,figures,description,genre
7816,Hovory s Janem Masarykem /,"Fischl, Viktor,",jo19990047113,1952,,literatura,eseje;české prózy
7817,Hovory s Janem Masarykem /,"Fischl, Viktor,",jo19990047113,1973,"Masaryk, Jan,",literatura,české prózy;eseje
7818,Hovory s Janem Masarykem /,"Fischl, Viktor,",jo19990047113,1982,"Masaryk, Jan,",literatura,české prózy;eseje
7819,Hrací hodiny /,"Fischl, Viktor,",jo19990047113,1982,,osobnosti,české romány
7820,Jeruzalémské povídky /,"Fischl, Viktor,",jo19990047113,1985,,osobnosti,české povídky
7821,Kuropění /,"Fischl, Viktor,",jo19990047113,1975,,osobnosti,české romány
7822,Píseň o lítosti /,"Fischl, Viktor,",jo19990047113,1982,,osobnosti,české romány
7823,Všichni moji strýčkové /,"Fischl, Viktor,",jo19990047113,1987,,osobnosti,české prózy
7824,Soukromý život Josefa Stalina /,"Fishman, Jack,",xx0033164,1974,"Stalin, Iosif Vissarionovič,",literatura;maďarská literatura,biografie
7825,Hlas Ameriky - Saigon /,"Fleischer, Vladimír,",ola200205713,1981,,osobnosti,reportáže
7826,Sevřená oblaka : Variace na jednotné téma /,"Fleischmann, Ivo,",jk01031409,1982,,osobnosti,česká poezie
7827,Československo a svatý Václav /,"Flórez, Fernández Wenceslao",,1963,,literatura;řecká literatura,studie
7828,Hoši od Bobří řeky /,"Foglar, Jaroslav,",jk01031485,1984,,osobnosti,české romány
7829,Stínadla se bouří /,"Foglar, Jaroslav,",jk01031485,1985,,osobnosti,české romány
7830,Tajemství Velkého Vonta /,"Foglar, Jaroslav,",jk01031485,1986,,osobnosti,české romány
7831,Záhada hlavolamu /,"Foglar, Jaroslav,",jk01031485,1985,,osobnosti,české romány
7832,Františkánské prameny : Sv.1. /,,,1982,,anglicky psaná literatura,antologie;náboženské texty
7833,Franz Kafka : 1924-1974 /,,,1974,"Kafka, Franz,",mongolská literatura,citáty;obrazové publikace
7834,Recidiva /,"Fridrich, H.J.",,1986,,osobnosti,české romány
7835,Cvokárna /,"Friedrich, Karel,",jk01031962,1972,,osobnosti,české povídky
7836,Cvokárna /,"Friedrich, Karel,",jk01031962,1980,,osobnosti,české povídky
7837,Malý Evropan /,"Friedrich, Karel,",jk01031962,1976,,osobnosti,české prózy
7838,"Rouhánky aneb pohádky, : pověsti a bajky z českého prostředí /","Friedrich, Karel,",jk01031962,1981,,osobnosti,české povídky
7839,Střílející abatyše /,"Frolík, Josef",,1983,,osobnosti,české novely
7840,Špión vypovídá /,"Frolík, Josef",,1979,,osobnosti,vzpomínky
7841,Alyeský deník /,"Fuchsová, Jiřina,",jk01032139,1980,,osobnosti,cestopisy
7842,Americký baedeker - An American Baedeker : Básně - Poems /,"Fuchsová, Jiřina,",jk01032139,1975,,bulharská literatura;osobnosti,česká poezie
7843,Měsíce /,"Fuchsová, Jiřina,",jk01032139,1977,"Kryl, Karel,",osobnosti,česká poezie
7844,Na stéblo trávy /,"Fuchsová, Jiřina,",jk01032139,1978,,osobnosti,česká poezie
7845,Píseň o řece /,"Fuchsová, Jiřina,",jk01032139,1979,,osobnosti,česká poezie
7846,Řeka jménem Acheron /,"Fuchsová, Jiřina,",jk01032139,1977,,osobnosti,česká poezie
7847,Zpovídání : Pražské rozhovory 1978-1982 /,"Fučík, Bedřich,",jk01032098,1989,"Křelina, František,;Zahradníček, Jan,",osobnosti,rozhovory
7848,Sedmero zastavení /,"Fučík, Bedřich,",jk01032098,1981,"Šalda, F. X.;Zahradníček, Jan,;Deml, Jakub,;Vančura, Vladislav,;Nezval, Vítězslav,;Dvořák, Miloš,;Halas, František,;Holan, Vladimír,;Kolář, Jiří,",česká literatura,paměti
7849,Generace 35-45 : Sborník /,,,1986,"Gruša, Jiří,;Bělohradský, Václav,;Brousek, Antonín,;Král, Petr,;Hvížďala, Karel,;Brousková, Markéta,;Binar, Ivan,;Kabeš, Petr,;Kriseová, Eda,;Stankovič, Andrej,;Jirousová, Věra,;Hutka, Jaroslav,;Šrut, Pavel,;Kryl, Karel,;Podhrázký, Petr,;Vejvoda, Jaroslav,;Richterová, Sylvie,;Frýbert, Tomáš,",česká literatura,antologie;rozhovory
7850,V nebezpečí častokrát /,"Gerard, John,",ola2008474761,1972,,bulharská literatura,autobiografie
7851,Ve znamení Vah : Verše z let 1980-85 /,"Gertler, Zbyněk Joseph",,1988,,osobnosti,česká poezie
7852,V předvečer druhého dne : Marxismus a křesťanství /,"Ghelfand, S. S.",ola2009507921,1951,,literatura,pojednání;eseje
7853,...a na hrušce sedí diktátor : Komedie o třech dějstvích /,"Gillar, Jaroslav,",jk01032432,1981,,osobnosti,česká dramata
7854,"Josef Švejk a Josef K., : dva osamělí chodci na Karlově mostě /","Gillar, Jaroslav,",jk01032432,1988,"Hašek, Jaroslav,;Kafka, Franz,",osobnosti,česká dramata
7855,Utrpení knížete Sternenhocha /,"Gillar, Jaroslav,",jk01032432,1980,"Klíma, Ladislav,",osobnosti,dramatické texty;české romány;divadelní adaptace
7856,Hejno stehlíků /,"Goepfertová, Gertruda,",jk01032504,1966,,osobnosti,česká poezie
7857,Ohňostroj marnosti /,"Goepfertová, Gertruda,",jk01032504,1975,,osobnosti,česká poezie
7858,Zápisky ze stalinských koncentráků : Výběr ze vzpomínek a studií /,"Goliath-Gorovský, Karel",,1986,,osobnosti,vzpomínky
7859,Ze země sluncem oslněné : Vyprávění /,"Gran Embustero,",jo2007274778,1961,,osobnosti,české povídky
7860,Monsignore Quijote /,"Greene, Graham,",jn19990002859,1987,,,české romány
7861,Hlavou proti zdi /,"Grosman, Ladislav,",jk01032726,1976,,osobnosti,české povídky
7862,Nevěsta /,"Grosman, Ladislav,",jk01032726,1972,,osobnosti,české povídky
7863,Občané druhého řádu : Katolíci v zemích reálného socialismu /,"Grulich, Rudolf,",jn19990009583,1987,"Bauer, Erich,;Glassl, Horst,;Grycz, Wolfgang;Rabas, Josef,",literatura,stati;studie;sborníky
7864,Dámský gambit : Il Ritorno d'Ulisse in Patria. Dramma in Musica /,"Gruša, Jiří,",jk01032800,1979,,osobnosti,české romány
7865,"Doktor Kokeš, mistr Panny : (Ackermann aus Böheim.) /","Gruša, Jiří,",jk01032800,1984,,osobnosti,české romány
7866,Dotazník aneb modlitba za jedno město a přítele /,"Gruša, Jiří,",jk01032800,1978,,osobnosti,české romány
7867,"Máma, táta, já a Eda : Česká abeceda /","Gruša, Jiří,",jk01032800,1988,,osobnosti,čítanky;česká poezie
7868,Prolegomena terminologického slovníku českého strukturalismu : 1. Obecné pojmy estetiky a teorie umění /,"Grygar, Mojmír,",jk01032812,1985,,dějiny české literatury,příručky
7869,Filosofická anthropologie /,"Habáň, Metoděj,",jk01032904,1981,,literatura,studie
7870,Problém revoluce a kolaborace /,"Hájek, Hanuš Jan",,1957,,literatura,eseje
7871,Setkání a střety : Poznámky a úvahy o působení vnějších faktorů na politické postoje české novodobé společnosti /,"Hájek, Jiří,",jk01033050,1983,,literatura,eseje
7872,Kde teče Tennessee /,"Hajný, Pavel,",jk01033133,1982,,osobnosti,české prózy
7873,Potopa : Verše z pozůstalosti /,"Halas, František,",jk01033200,1956,,osobnosti,česká poezie
7874,Sešity /,"Hanč, Jan,",jk01033372,1984,,osobnosti,deníky
7875,Maso /,"Harníček, Martin,",jn20000710047,1981,"Trinkewitz, Karel,",osobnosti,české novely
7876,Dobrý voják Švejk v zajetí /,"Hašek, Jaroslav,",jk01040097,1976,,osobnosti,české povídky
7877,Velitelem města Bugulmy /,"Hašek, Jaroslav,",jk01040097,1976,,osobnosti,české povídky
7878,Letorosty : Výbor z díla /,"Hauková, Jiřina,",jk01040170,1987,,osobnosti,česká poezie
7879,Spodní proudy : Verše z let 1985-1987 /,"Hauková, Jiřina,",jk01040170,1988,,osobnosti,česká poezie
7880,Osm měsíců jednoho jara /,"Hauner, Milan,",kup19950000036587,1978,,literatura,reportáže
7881,Breviář podivování /,"Havelka, Jaroslav,",jn19990216058,1979,,osobnosti,české prózy
7882,Pelyněk : Novela /,"Havelka, Jaroslav,",jn19990216058,1957,,osobnosti,české novely
7883,Asanace : Hra o pěti jednáních /,"Havel, Václav,",jk01040240,1988,,osobnosti,česká dramata
7884,Dálkový výslech : Rozhovor s Karlem Hvížďalou /,"Havel, Václav,",jk01040240,1986,,osobnosti,rozhovory
7885,"Do různých stran : Eseje a články, rozhovory a prohlášení z let 1983-1989. Výběr textů z let 1965-1969 /","Havel, Václav,",jk01040240,1989,"Bělohradský, Václav,;Fučík, Bedřich,;Kantůrková, Eva,;Kohout, Pavel,;Kuběna, Jiří,;Landovský, Pavel,;Novák, Jan,;Radok, Alfréd,;Sak, Robert,;Seifert, Jaroslav,;Šafařík, Josef,;Tatarka, Dominik,;Theiner, Jiří,;Uhde, Milan,;Vaculík, Ludvík,;Wonka, Pavel,",literární druhy;česká literatura;literatura;slovenská literatura,eseje;rozhovory;projevy
7886,Dopisy Olze /,"Havel, Václav,",jk01040240,1985,,literatura,korespondence
7887,Hry 1970-1976 /,"Havel, Václav,",jk01040240,1977,,osobnosti,česká dramata
7888,Largo desolato : Hra o sedmi obrazech /,"Havel, Václav,",jk01040240,1985,,osobnosti,česká dramata
7889,Moc bezmocných : (Říjen 1978.) /,"Havel, Václav,",jk01040240,1979,,literatura,eseje
7890,"O lidskou identitu : Úvahy, fejetony, protesty, polemiky, prohlášení a rozhovory z let 1969-1979 /","Havel, Václav,",jk01040240,1984,"Radok, Alfréd,;Patočka, Jan,;Kundera, Milan,;Vaculík, Ludvík,;Pithart, Petr,;Lederer, Jiří,;Řezáč, Tomáš,;Pavlíček, František,;Ornest, Ota,",literatura;česká literatura,eseje;projevy;rozhovory
7891,Pokoušení : Hra o deseti obrazech /,"Havel, Václav,",jk01040240,1986,,osobnosti,česká dramata
7892,Výzva k transcendenci /,"Havel, Václav,",jk01040240,1984,"Neubauer, Zdeněk,",literatura,eseje
7893,Ztížené možnosti : Tři hry z šedesátých let /,"Havel, Václav,",jk01040240,1986,,osobnosti,česká dramata
7894,Křest svatého Vladimíra /,"Havlíček Borovský, Karel,",jk01040361,1954,,osobnosti,česká poezie
7895,Lid bez psí kosti /,"Havlíček, F. X.,",jk01040329,1953,"Havlíček, F. X.,",osobnosti,české povídky
7896,Cesta do otroctví /,"Hayek, Friedrich August",,1989,,bulharská literatura;literatura,studie
7897,Konec filosofie a úkol myšlení : Sborník překladů z děl M. Heideggera /,"Heidegger, Martin,",jn19990009594,1985,,literatura;maďarská literatura,studie
7898,Na cestu /,"Heidler, Alexander,",jk01040499,1950,,literatura,texty
7899,Svatý Klement Maria Hofbauer /,"Heinzmann, Josef",,1989,,literatura,biografie
7900,Aniž by nastal viditelný pohyb /,"Heisler, Jindřich,",jk01040527,1977,,osobnosti,texty
7901,Blízkosti smrti /,"Hejda, Zbyněk,",jk01040549,1985,,osobnosti,česká poezie
7902,Ex offo /,"Hejl, Vilém,",jk01040563,1980,,osobnosti,české romány
7903,Hodina hvězdopravců /,"Hejl, Vilém,",jk01040563,1980,,osobnosti,české romány
7904,Zpráva o organizovaném násilí /,"Hejl, Vilém,",jk01040563,1986,,literatura,studie
7905,Rozvrat : Mnichov a náš osud /,"Hejl, Vilém,",jk01040563,1989,,literatura,studie
7906,Zásada sporu /,"Hejl, Vilém,",jk01040563,1979,"Lomnický z Budče, Šimon,",osobnosti,české romány
7907,Pražské jaro 1968 a jeho odkaz : Výběr statí a komentářů z let 1970-1987 /,"Hejzlar, Zdeněk,",jk01040619,1988,,literatura,stati;komentáře
7908,Fantazie pro němou lyru /,"Henryková, Jitka,",jk01040749,1976,,osobnosti,české romány
7909,Poslední vlak z Babylónu /,"Henryková, Jitka,",jk01040749,1975,,osobnosti,české romány
7910,Jan Herben - český novinář a spisovatel : (1857 - 1936) /,"Herben, Jan,",jk01040780,1957,,osobnosti,vzpomínky
7911,Masarykův rodinný život /,"Herben, Jan,",jk01040780,1987,"Masaryk, Tomáš Garrigue,",osobnosti,pojednání
7912,Píseň mládí /,"Hiršal, Josef,",jk01041094,1986,,osobnosti,české prózy
7913,Vínek vzpomínek /,"Hiršal, Josef,",jk01041094,1989,"Jícha-Libušínský, Joža,;Pilař, Jan,;Kocourek, Vítězslav,;Fikar, Ladislav,;Rumler, Josef,;Goepfertová, Gertruda,;Kopecký, Jan,;Honys, Josef,;Roll, František;Halas, František,;Bureš, Miloslav,;Bednář, Kamil,;Bojar, Pavel,;Bartušek, Antonín,;Fleischmann, Ivo,;Urbánek, Vladimír,;Březovský, Bohuslav,;Červinka, Jaroslav,;Listopad, František,;Hostovský, Egon,;Sekora, Ondřej,;Černý, Václav,;Brouk, Bohuslav,;Orten, Jiří,;Schorsch, Gustav,;Blatný, Ivan,;Valja, Jiří,;Kolář, Jiří,;Chalupecký, Jindřich,",česká literatura,paměti
7914,"Hlas domova 1950-1975 : sborník vydaný k příležitosti 25. výročí vydavatelské činnosti Hlasu domova, československých novin v Melbourne, Austrálie /",,,1975,"Strnad, Jaroslav,;Sýkora, Jiří,;Voskovec, Jiří,",exilový tisk;vydavatelská činnost,sborníky;česká poezie
7915,Hřbitovy /,"Hłasko, Marek,",jo20000076527,1959,,,polské romány
7916,Hlasy z domova 1975 : Dokumentace /,,,1976,"Hájek, Jiří;Havel, Václav,;Kaplan, Karel,;Kohout, Pavel,;Kosík, Karel,;Kriegel, František,;Mlynář, Zdeněk,;Sekaninová-Čakrtová, Gertruda,;Škutina, Vladimír,;Vaculík, Ludvík,;Vodsloň, František,",literatura,stati;dopisy;dokumenty
7917,O obrodu exilu. - The Rebirth of Czechoslovak Refugees : Dokumenty o akci prof. V. Hlavatého /,"Hlavatý, Václav,",jk01041242,1956,"Chalupa, Vlastislav,",literatura,studie;dokumenty
7918,Český happening /,"Hochman, Jiří,",jk01041609,1978,,osobnosti,české prózy
7919,Jelení Brod /,"Hochman, Jiří,",jk01041609,1971,,osobnosti,české povídky
7920,Kronika místodržení v Čechách : Věnované všem smějícím se bestiím /,"Hochman, Jiří,",jk01041609,1973,"Vaculík, Ludvík,",osobnosti,české prózy
7921,"Všechno bylo jinak, : všechno je jinak, všechno bude jinak /","Hochmann, Jiří,",mzk2002156769,1979,,osobnosti,české povídky
7922,Hodina naděje : Almanach české literatury 1968-1978 /,,,1980,"Patočka, Jan,;Hájek, Jiří,;Seifert, Jaroslav,;Kantůrková, Eva,;Fuks, Ladislav,;Havel, Václav,;Jirous, Ivan Martin,;Gruša, Jiří,;Hanč, Jan,;Deml, Jakub,;Zajíček, Pavel,;Soukup, Karel,;Karásek, Svatopluk,;Lopatka, Jan,;Černý, Václav,",česká literatura,eseje;studie
7923,Pravda a spravedlnost : 1. Úvod do studia /,"Hofírek, Stanislav,",skuk0003053,1983,,literatura,eseje
7924,Sedm dní /,"Hofman, Marek,",xx0001759,1989,,osobnosti,české novely
7925,Čínská zeď /,"Hokův, Václav,",jk01041641,1980,,osobnosti,česká poezie
7926,Masopustní nokturno /,"Hokův, Václav,",jk01041641,1980,,osobnosti,česká poezie
7927,"Čao, Niku! /","Holková, Marie,",jk01041745,1970,,osobnosti,české romány
7928,Tisíc tomu let /,"Holková, Marie,",jk01041745,1973,,osobnosti,české novely
7929,Život posmrtný /,"Holubová, Miloslava,",jk01041843,1986,,osobnosti,české prózy
7930,Básně /,"Hopkins, Gerard Manley,",jn19990003652,1970,,,anglická poezie
7931,Moje matka cizinecká legie /,"Hora, Karel",,1977,,osobnosti,vzpomínky
7932,Svědectví o puči : Z bojů proti komunizaci Československa /,"Hora, Ota,",jk01042000,1978,,literatura;osobnosti,literatura faktu;dokumenty
7933,K smíchu i k pláči /,"Horatczuk, Michael",ola2009488004,1961,,maďarská literatura,úvahy;glosy
7934,Básně /,"Horčička, Milan",,1981,"Zapletal, Svatopluk",osobnosti,česká poezie
7935,Anežka Česká /,"Hořec, Jaromír,",jk01042314,1988,"Kubes, Milan,;Šustrová, Ivana;Kantůrková, Eva,",osobnosti,česká poezie
7936,Bohemus /,"Hořec, Jaromír,",jk01042314,1986,"Skála, Ivan,;Houba, Karel,;Sýs, Karel,",osobnosti,česká poezie
7937,Půlnoční jam session /,"Hořec, Jaromír,",jk01042314,1977,,jazz,česká poezie;doslovy
7938,Špatně rozdané karty /,"Hořec, Jaromír,",jk01042314,1984,,osobnosti,česká poezie
7939,Hostina : Filozofický sborník. Památce Jana Patočky /,,,1989,"Šimečka, Milan,;Palouš, Radim,;Hejdánek, Ladislav,;Soukeník, Stanislav;Hybler, Martin,;Kohák, Erazim,;Bondy, Egon,;Neubauer, Zdeněk,;Dubský, Ivan,;Havel, Ivan M.,;Halík, Tomáš,;Bělohradský, Václav,;Palouš, Martin,;Kusý, Miroslav,;Krejčí, Jaroslav;Priesner, Rio;Bratinka, Pavel,;Michálek, Jiří,;Sviták, Ivan,;Petříček, Miroslav,;Janát, Bohumír,;Patočka, Jan,",filozofie;literatura;literatura a filozofie,sborníky
7940,Dobročinný večírek : Román /,"Hostovský, Egon,",jk01042403,1958,,osobnosti,české romány
7941,Dobročinný večírek /,"Hostovský, Egon,",jk01042403,1985,"Vejvoda, Jaroslav,;Blažek, Vratislav,;Salivarová, Zdena,;Gruša, Jiří,;Kriseová, Eda,;Pecka, Karel,;Bondy, Egon,;Procházková, Lenka,;Trefulka, Jan,",literární druhy;česká literatura;osobnosti,české romány;studie
7942,Komunistická modla Julius Fučík a jeho generace /,"Hostovský, Egon,",jk01042403,1953,"Fučík, Julius,;Šalda, F. X.",česká literatura;osobnosti,studie
7943,Literární dobrodružství českého spisovatele v cizině : (aneb o ctihodném povolání kouzla zbaveném). Podle vybraných vzpomínek a zkušeností volně zpracoval... /,"Hostovský, Egon,",jk01042403,1966,,osobnosti,české prózy;vzpomínky
7944,Manipulation of the Zhdanov Line in Czechoslovakia /,"Hostovský, Egon,",jk01042403,1952,"Holan, Vladimír,;Halas, František,;Biebl, Konstantin,;Teige, Karel,;Tatarka, Dominik,;Mináč, Vladimír,;Poláček;Mrkvička;Filla, Emil,;Picasso, Pablo,",česká literatura;literatura;slovenská literatura,studie
7945,Nezvěstný : Román /,"Hostovský, Egon,",jk01042403,1955,,osobnosti,české romány
7946,Osvoboditel se vrací /,"Hostovský, Egon,",jk01042403,1972,"Černý, Václav,;Hostovský, Egon,;Novák, Arne,;Šalda, F. X.",,česká dramata
7947,Půlnoční pacient : Román /,"Hostovský, Egon,",jk01042403,1959,,osobnosti,české romány
7948,Tři noci : Román /,"Hostovský, Egon,",jk01042403,1964,,osobnosti,české romány
7949,Všeobecné spiknutí /,"Hostovský, Egon,",jk01042403,1973,,osobnosti,české romány
7950,Činohra slov /,"Host, Richard,",jo2007291303,1983,"Marvan, Jiří,",pseudonym;osobnosti,česká poezie
7951,Co je politika /,"Houben, Robert",,1966,,finská literatura;literatura,studie
7952,Myšlenky mají křídla /,"Howard, Petr",,1950,"Růžička, Pavel",literatura,eseje
7953,Román a doba /,"Howe, Irving,",jn20020717621,1958,"Malraux, André,;Silone, Ignazio,;Koestler, Arthur,;Orwell, George,",bulharská literatura;finská literatura;japonská literatura;literární teorie,studie
7954,Jak jsem obsluhoval anglického krále /,"Hrabal, Bohumil,",jk01042564,1980,,osobnosti,české prózy
7955,"Městečko, kde se zastavil čas /","Hrabal, Bohumil,",jk01042564,1989,,osobnosti,české prózy
7956,"Městečko, ve kterém se zastavil čas /","Hrabal, Bohumil,",jk01042564,1978,,osobnosti,české prózy
7957,Něžní barbaři /,"Hrabal, Bohumil,",jk01042564,1982,,osobnosti,české prózy
7958,Poupata /,"Hrabal, Bohumil,",jk01042564,1982,,osobnosti,české prózy;výbory
7959,Proluky /,"Hrabal, Bohumil,",jk01042564,1985,,osobnosti,české prózy;autobiografické prózy
7960,Proluky /,"Hrabal, Bohumil,",jk01042564,1986,,osobnosti,české prózy;autobiografické prózy
7961,Proluky /,"Hrabal, Bohumil,",jk01042564,1986,,osobnosti,české prózy;autobiografické prózy
7962,Příliš hlučná samota /,"Hrabal, Bohumil,",jk01042564,1980,,osobnosti,české prózy
7963,Svatby v domě /,"Hrabal, Bohumil,",jk01042564,1987,,osobnosti,české romány
7964,Vita nuova /,"Hrabal, Bohumil,",jk01042564,1987,,osobnosti,české prózy
